Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2023-06-06,Parallel Bar Triceps Dip,Triceps,55.0,lbs,3,,,,""
2023-06-06,EZ-Bar Preacher Curl,Biceps,65.0,lbs,7,,,,""
2023-06-06,EZ-Bar Preacher Curl,Biceps,35.0,lbs,12,,,,""
2023-06-06,EZ-Bar Preacher Curl,Biceps,55.0,lbs,12,,,,""
2023-06-06,Stair Master Machine,Legs,,,,20.0,m,0:10:00,""
2023-06-06,Running (Treadmill),Cardio,,,,0.25,mi,0:01:19,""
2023-06-06,Running (Treadmill),Cardio,,,,0.25,mi,0:01:19,""
2023-06-06,Running (Treadmill),Cardio,,,,0.2,mi,0:02:19,""
2023-06-07,Crunch Machine,Abs,80.0,lbs,12,,,,""
2023-06-07,Hip Abduction Machine (Inward),Legs,30.0,lbs,12,,,,""
2023-06-07,Hip Abduction Machine (Outward),Legs,50.0,lbs,12,,,,""
2023-06-07,Hip Abduction Machine (Inward),Legs,50.0,lbs,12,,,,""
2023-06-07,Crunch Machine,Abs,95.0,lbs,12,,,,""
2023-06-07,Hip Abduction Machine (Outward),Legs,70.0,lbs,12,,,,""
2023-06-07,Hip Abduction Machine (Inward),Legs,70.0,lbs,12,,,,""
2023-06-07,Crunch Machine,Abs,110.0,lbs,12,,,,""
2023-06-07,Crunch Machine,Abs,125.0,lbs,12,,,,""
2023-06-07,Hip Abduction Machine (Outward),Legs,90.0,lbs,12,,,,""
2023-06-07,Hip Abduction Machine (Inward),Legs,90.0,lbs,12,,,,""
2023-06-07,Crunch Machine,Abs,140.0,lbs,12,,,,""
2023-06-07,Hip Abduction Machine (Outward),Legs,110.0,lbs,10,,,,""
2023-06-07,Hip Abduction Machine (Inward),Legs,110.0,lbs,12,,,,""
2023-06-07,Hip Abduction Machine (Inward),Legs,130.0,lbs,5,,,,""
2023-06-07,Crunch Machine,Abs,155.0,lbs,10,,,,""
2023-06-07,Crunch Machine,Abs,170.0,lbs,5,,,,""
2023-06-07,Glute Machine (Kick Backwards),Legs,30.0,lbs,12,,,,""
2023-06-07,Glute Machine (Kick Backwards),Legs,130.0,lbs,12,,,,""
2023-06-07,Rear Delt Machine Fly,Shoulders,70.0,lbs,12,,,,""
2023-06-07,Rear Delt Machine Fly,Shoulders,120.0,lbs,12,,,,""
2023-06-07,Rear Delt Machine Fly,Shoulders,130.0,lbs,5,,,,""
2023-06-07,Rear Delt Machine Fly,Shoulders,100.0,lbs,3,,,,""
2023-06-07,Seated Machine Fly,Chest,100.0,lbs,12,,,,""
2023-06-07,Seated Machine Fly,Chest,210.0,lbs,12,,,,""
2023-06-07,Seated Machine Fly,Chest,230.0,lbs,10,,,,""
2023-06-07,Seated Machine Fly,Chest,250.0,lbs,3,,,,""
2023-06-07,Tricep Extension Machine,Triceps,65.0,lbs,12,,,,""
2023-06-07,Tricep Cable Pull Down,Triceps,150.0,lbs,3,,,,""
2023-06-09,Hammer Grip Pull Up,Back,1.0,lbs,10,,,,""
2023-06-09,Hanging Leg Raise,Abs,1.0,lbs,5,,,,""
2023-06-09,Pull Up,Back,1.0,lbs,5,,,,""
2023-06-09,Tricep Push Ul,Triceps,1.0,lbs,6,,,,""
2023-06-09,Push-up,Body,1.0,lbs,20,,,,""
2023-06-09,Running (Outdoor),Cardio,,,,4.05,mi,0:35:39,""
2023-06-10,Hanging Knee Raise,Abs,1.0,lbs,20,,,,""
2023-06-10,Chin Up,Back,1.0,lbs,12,,,,""
2023-06-10,Tricep Push Ul,Triceps,1.0,lbs,20,,,,""
2023-06-10,Push-up,Body,1.0,lbs,10,,,,""
2023-06-10,Pull Up,Back,1.0,lbs,5,,,,""
2023-06-11,EZ-Bar Skullcrusher,Triceps,40.0,lbs,12,,,,""
2023-06-11,EZ-Bar Skullcrusher,Triceps,75.0,lbs,12,,,,""
2023-06-11,EZ-Bar Skullcrusher,Triceps,85.0,lbs,8,,,,""
2023-06-11,EZ-Bar Skullcrusher,Triceps,85.0,lbs,3,,,,""
2023-06-11,EZ-Bar Skullcrusher,Triceps,65.0,lbs,12,,,,""
2023-06-11,Leg Extension Machine,Legs,110.0,lbs,12,,,,""
2023-06-11,Leg Extension Machine,Legs,200.0,lbs,12,,,,""
2023-06-11,Leg Extension Machine,Legs,245.0,lbs,10,,,,""
2023-06-11,Leg Extension Machine,Legs,245.0,lbs,8,,,,""
2023-06-11,Leg Extension Machine,Legs,185.0,lbs,12,,,,""
2023-06-11,Flat Dumbbell Bench Press,Chest,100.0,lbs,12,,,,""
2023-06-11,Flat Dumbbell Bench Press,Chest,160.0,lbs,6,,,,""
2023-06-11,Flat Dumbbell Bench Press,Chest,160.0,lbs,6,,,,""
2023-06-11,Flat Dumbbell Bench Press,Chest,140.0,lbs,10,,,,""
2023-06-11,Flat Dumbbell Bench Press,Chest,110.0,lbs,15,,,,""
2023-06-11,Seated Leg Curl Machine,Legs,80.0,lbs,12,,,,""
2023-06-11,Seated Leg Curl Machine,Legs,140.0,lbs,4,,,,""
2023-06-11,Cable Upright Bar Row,Back,50.0,lbs,12,,,,""
2023-06-11,Cable Upright Bar Row,Back,80.0,lbs,12,,,,""
2023-06-11,Cable Upright Bar Row,Back,100.0,lbs,12,,,,""
2023-06-11,Cable Upright Bar Row,Back,80.0,lbs,12,,,,""
2023-06-11,Cable Upright Bar Row,Back,60.0,lbs,15,,,,""
2023-06-13,Running (Outdoor),Cardio,,,,6.72,mi,1:00:03,""
2023-06-15,Bulgarian Split Squat,Legs,65.0,lbs,15,,,,""
2023-06-15,Bulgarian Split Squat,Legs,125.0,lbs,5,,,,""
2023-06-15,Bulgarian Split Squat,Legs,135.0,lbs,5,,,,""
2023-06-15,Bulgarian Split Squat,Legs,145.0,lbs,3,,,,""
2023-06-15,Dumbbell Curl,Biceps,20.0,lbs,15,,,,""
2023-06-15,Dumbbell Curl,Biceps,45.0,lbs,10,,,,""
2023-06-15,Dumbbell Curl,Biceps,40.0,lbs,15,,,,""
2023-06-15,Dumbbell Curl,Biceps,50.0,lbs,2,,,,""
2023-06-15,Seated Dumbbell Press,Shoulders,100.0,lbs,2,,,,""
2023-06-15,Seated Dumbbell Press,Shoulders,100.0,lbs,15,,,,""
2023-06-15,Seated Dumbbell Press,Shoulders,110.0,lbs,11,,,,""
2023-06-15,Seated Dumbbell Press,Shoulders,120.0,lbs,3,,,,""
2023-06-15,Roman Chair Back Extension,Back,1.0,lbs,15,,,,""
2023-06-19,Flat Barbell Bench Press,Chest,45.0,lbs,15,,,,""
2023-06-19,Flat Dumbbell Bench Press,Chest,140.0,lbs,15,,,,""
2023-06-19,Flat Dumbbell Bench Press,Chest,180.0,lbs,3,,,,""
2023-06-19,Flat Dumbbell Bench Press,Chest,150.0,lbs,10,,,,""
2023-06-19,Cable Upright Bar Row,Back,40.0,lbs,12,,,,""
2023-06-19,Cable Upright Bar Row,Back,70.0,lbs,15,,,,""
2023-06-19,Cable Upright Bar Row,Back,110.0,lbs,12,,,,""
2023-06-19,Cable Upright Bar Row,Back,80.0,lbs,15,,,,""
2023-06-19,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,30.0,lbs,15,,,,""
2023-06-19,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,50.0,lbs,15,,,,""
2023-06-19,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,70.0,lbs,1,,,,""
2023-06-19,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,60.0,lbs,2,,,,""
2023-06-19,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,45.0,lbs,8,,,,""
2023-06-19,Lat Pulldown,Back,90.0,lbs,20,,,,""
2023-06-19,Lat Pulldown,Back,140.0,lbs,11,,,,""
2023-06-19,Lat Pulldown,Back,100.0,lbs,8,,,,""
2023-06-19,Lat Pulldown,Back,80.0,lbs,11,,,,""
2023-06-19,Seated Machine Fly,Chest,100.0,lbs,15,,,,""
2023-06-19,Seated Machine Fly,Chest,190.0,lbs,14,,,,""
2023-06-19,Seated Machine Fly,Chest,170.0,lbs,5,,,,""
2023-06-19,Seated Machine Fly,Chest,140.0,lbs,15,,,,""
2023-06-19,Seated Machine Fly,Chest,120.0,lbs,20,,,,""
2023-06-19,Crunch,Abs,1.0,lbs,30,,,,""
2023-06-19,Crunch,Abs,1.0,lbs,30,,,,""
2023-06-19,Crunch,Abs,1.0,lbs,30,,,,""
2023-06-19,Crunch,Abs,1.0,lbs,10,,,,""
2023-06-19,Push-up,Body,1.0,lbs,10,,,,""
2023-06-19,Tricep Push Ul,Triceps,1.0,lbs,10,,,,""
2023-06-19,Pike Push Up,Shoulders,1.0,lbs,10,,,,""
2023-06-19,Sissy Squats,Legs,1.0,lbs,7,,,,""
2023-06-19,Pistol Squat,Legs,1.0,lbs,2,,,,""
2023-06-19,Toe Touch Abs,Abs,1.0,lbs,10,,,,""
2023-06-19,Flat Leg Raises,Abs,1.0,lbs,20,,,,""
2023-06-19,Flat Leg Raises,Abs,1.0,lbs,20,,,,""
2023-06-19,Plank,Abs,1.0,lbs,,,,0:01:00,""
2023-06-19,Push-up,Body,1.0,lbs,10,,,,""
2023-06-19,Tricep Push Ul,Triceps,1.0,lbs,10,,,,""
2023-06-19,Pike Push Up,Shoulders,1.0,lbs,10,,,,""
2023-06-19,Push-up,Body,1.0,lbs,13,,,,""
2023-06-19,Tricep Push Ul,Triceps,1.0,lbs,13,,,,""
2023-06-19,Pike Push Up,Shoulders,1.0,lbs,14,,,,""
2023-06-19,Chest Supported T Bar Row,Back,1.0,lbs,10,,,,""
2023-06-19,Chest Supported T Bar Row,Back,45.0,lbs,15,,,,""
2023-06-19,Chest Supported T Bar Row,Back,80.0,lbs,5,,,,""
2023-06-19,Chest Supported T Bar Row,Back,70.0,lbs,5,,,,""
2023-06-19,Chest Supported T Bar Row,Back,45.0,lbs,7,,,,""
2023-06-19,EZ-Bar Skullcrusher,Triceps,30.0,lbs,15,,,,""
2023-06-19,EZ-Bar Skullcrusher,Triceps,40.0,lbs,15,,,,""
2023-06-19,EZ-Bar Skullcrusher,Triceps,50.0,lbs,15,,,,""
2023-06-19,EZ-Bar Skullcrusher,Triceps,60.0,lbs,16,,,,""
2023-06-24,Flat Barbell Bench Press,Chest,185.0,lbs,1,,,,""
2023-06-24,Flat Barbell Bench Press,Chest,205.0,lbs,1,,,,""
2023-07-04,Push-up,Body,1.0,lbs,50,,,,""
2023-07-12,Push-up,Body,1.0,lbs,10,,,,""
2023-07-12,Pull Up,Back,1.0,lbs,5,,,,""
2023-07-12,Hammer Grip Pull Up,Back,1.0,lbs,5,,,,""
2023-07-12,Chin Up,Back,1.0,lbs,5,,,,""
2023-07-14,Running (Treadmill),Cardio,,,,1.33,mi,0:18:10,""
2023-07-14,Cross Body Hammer Curl Dumbbell,Biceps,20.0,lbs,15,,,,""
2023-07-14,Dumbbell Curl,Biceps,30.0,lbs,15,,,,""
2023-07-14,Dumbbell Hammer Curl,Biceps,25.0,lbs,15,,,,""
2023-07-14,Rear Delt Machine Fly,Shoulders,50.0,lbs,15,,,,""
2023-07-14,Seated Machine Fly,Chest,80.0,lbs,15,,,,""
2023-07-14,Lat Pulldown,Back,100.0,lbs,15,,,,""
2023-07-14,Cable Upright Bar Row,Back,70.0,lbs,15,,,,""
2023-07-14,EZ-Bar Skullcrusher,Triceps,35.0,lbs,15,,,,""
2023-07-14,Flat Dumbbell Bench Press,Chest,90.0,lbs,15,,,,""
2023-07-14,EZ-Bar Skullcrusher,Triceps,55.0,lbs,15,,,,""
2023-07-14,Incline Dumbbell Bench Press,Chest,90.0,lbs,15,,,,""
2023-07-14,Egyptian Cable Lateral Raises,Shoulders,20.0,lbs,15,,,,""
2023-07-14,Leg Extension Machine,Legs,35.0,lbs,10,,,,""
2023-07-14,Seated Leg Curl Machine,Legs,50.0,lbs,15,,,,""
2023-07-14,Flat Dumbbell Fly,Chest,20.0,lbs,15,,,,""
2023-07-14,Flat Dumbbell Fly,Chest,25.0,lbs,15,,,,""
2023-07-14,Seated Leg Curl Machine,Legs,80.0,lbs,15,,,,""
2023-07-16,Yoga,Body,,,,1.0,m,1:00:00,""
2023-07-16,Flat Dumbbell Bench Press,Chest,80.0,lbs,15,,,,""
2023-07-16,Flat Dumbbell Bench Press,Chest,120.0,lbs,10,,,,""
2023-07-16,Flat Dumbbell Bench Press,Chest,160.0,lbs,5,,,,""
2023-07-18,EZ-Bar Preacher Curl,Biceps,15.0,lbs,15,,,,""
2023-07-18,EZ-Bar Preacher Curl,Biceps,35.0,lbs,15,,,,""
2023-07-18,EZ-Bar Preacher Curl,Biceps,65.0,lbs,5,,,,""
2023-07-18,EZ-Bar Preacher Curl,Biceps,55.0,lbs,14,,,,""
2023-07-18,EZ-Bar Preacher Curl,Biceps,45.0,lbs,14,,,,""
2023-07-18,EZ-Bar Preacher Curl,Biceps,35.0,lbs,15,,,,""
2023-07-18,EZ-Bar Preacher Curl,Biceps,55.0,lbs,4,,,,""
2023-07-18,Rear Delt Machine Fly,Shoulders,60.0,lbs,15,,,,""
2023-07-18,Rear Delt Machine Fly,Shoulders,100.0,lbs,5,,,,""
2023-07-18,Rear Delt Machine Fly,Shoulders,80.0,lbs,15,,,,""
2023-07-18,Rear Delt Machine Fly,Shoulders,90.0,lbs,15,,,,""
2023-07-18,Rear Delt Machine Fly,Shoulders,100.0,lbs,9,,,,""
2023-07-18,Seated Machine Fly,Chest,100.0,lbs,15,,,,""
2023-07-18,Seated Dumbbell Press,Shoulders,80.0,lbs,15,,,,""
2023-07-18,Seated Dumbbell Press,Shoulders,120.0,lbs,5,,,,""
2023-07-18,Seated Dumbbell Press,Shoulders,120.0,lbs,5,,,,""
2023-07-18,Seated Dumbbell Press,Shoulders,100.0,lbs,5,,,,""
2023-07-18,Laying Down Flutter Kick,Abs,1.0,lbs,50,,,,""
2023-07-18,Laying Down Flutter Kick,Abs,1.0,lbs,50,,,,""
2023-07-22,EZ-Bar Skullcrusher,Triceps,45.0,lbs,15,,,,""
2023-07-22,EZ-Bar Skullcrusher,Triceps,85.0,lbs,5,,,,""
2023-07-22,EZ-Bar Skullcrusher,Triceps,65.0,lbs,15,,,,""
2023-07-22,EZ-Bar Skullcrusher,Triceps,75.0,lbs,8,,,,""
2023-07-22,EZ-Bar Skullcrusher,Triceps,65.0,lbs,15,,,,""
2023-07-22,Flat Dumbbell Bench Press,Chest,80.0,lbs,15,,,,""
2023-07-22,Flat Dumbbell Bench Press,Chest,150.0,lbs,8,,,,""
2023-07-22,Flat Dumbbell Bench Press,Chest,160.0,lbs,4,,,,""
2023-07-22,Flat Dumbbell Bench Press,Chest,120.0,lbs,10,,,,""
2023-07-22,Flat Dumbbell Bench Press,Chest,120.0,lbs,5,,,,""
2023-07-22,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,15.0,lbs,15,,,,""
2023-07-22,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,20.0,lbs,15,,,,""
2023-07-22,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,30.0,lbs,20,,,,""
2023-07-22,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,40.0,lbs,5,,,,""
2023-07-22,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,25.0,lbs,15,,,,""
2023-07-22,Flat Dumbbell Fly,Chest,20.0,lbs,16,,,,""
2023-07-22,Flat Dumbbell Fly,Chest,25.0,lbs,15,,,,""
2023-07-22,Flat Dumbbell Fly,Chest,30.0,lbs,12,,,,""
2023-07-22,Flat Dumbbell Fly,Chest,35.0,lbs,8,,,,""
2023-07-22,Flat Dumbbell Fly,Chest,40.0,lbs,5,,,,""
2023-07-29,Leg Extension Machine,Legs,70.0,lbs,15,,,,""
2023-07-29,Leg Extension Machine,Legs,110.0,lbs,15,,,,""
2023-07-29,Leg Extension Machine,Legs,150.0,lbs,13,,,,""
2023-07-29,Leg Extension Machine,Legs,190.0,lbs,6,,,,""
2023-07-29,Leg Extension Machine,Legs,110.0,lbs,15,,,,""
2023-07-29,Crunch Machine,Abs,35.0,lbs,19,,,,""
2023-07-29,Crunch Machine,Abs,65.0,lbs,15,,,,""
2023-07-29,Crunch Machine,Abs,95.0,lbs,15,,,,""
2023-07-29,Crunch Machine,Abs,110.0,lbs,12,,,,""
2023-07-29,Crunch Machine,Abs,140.0,lbs,5,,,,""
2023-07-29,Crunch Machine,Abs,80.0,lbs,20,,,,""
2023-07-29,Glute Machine (Kick Backwards),Legs,65.0,lbs,15,,,,""
2023-07-29,Glute Machine (Kick Backwards),Legs,90.0,lbs,15,,,,""
2023-07-29,Glute Machine (Kick Backwards),Legs,130.0,lbs,15,,,,""
2023-07-29,Glute Machine (Kick Backwards),Legs,170.0,lbs,5,,,,""
2023-07-29,Glute Machine (Kick Backwards),Legs,150.0,lbs,10,,,,""
2023-07-29,Cross Body Hammer Curl Dumbbell,Biceps,30.0,lbs,5,,,,""
2023-07-29,Barbell Overhead Press,Shoulders,30.0,lbs,5,,,,""
2023-07-29,Barbell Overhead Press,Shoulders,40.0,lbs,5,,,,""
2023-07-29,Cross Body Hammer Curl Dumbbell,Biceps,40.0,lbs,5,,,,""
2023-07-29,Plank,Abs,1.0,lbs,,,,0:01:00,""
2023-07-31,EZ-Bar Curl,Biceps,30.0,lbs,15,,,,""
2023-07-31,EZ-Bar Curl,Biceps,60.0,lbs,15,,,,""
2023-07-31,EZ-Bar Curl,Biceps,70.0,lbs,12,,,,""
2023-07-31,EZ-Bar Curl,Biceps,80.0,lbs,6,,,,""
2023-07-31,EZ-Bar Curl,Biceps,50.0,lbs,15,,,,""
2023-07-31,Seated Dumbbell Press,Shoulders,80.0,lbs,15,,,,""
2023-07-31,Seated Dumbbell Press,Shoulders,120.0,lbs,8,,,,""
2023-07-31,Seated Dumbbell Press,Shoulders,130.0,lbs,2,,,,""
2023-07-31,Seated Dumbbell Press,Shoulders,80.0,lbs,15,,,,""
2023-07-31,Cross Body Hammer Curl Dumbbell,Biceps,25.0,lbs,15,,,,""
2023-07-31,Cross Body Hammer Curl Dumbbell,Biceps,35.0,lbs,10,,,,""
2023-07-31,Cross Body Hammer Curl Dumbbell,Biceps,35.0,lbs,9,,,,""
2023-07-31,Cross Body Hammer Curl Dumbbell,Biceps,35.0,lbs,4,,,,""
2023-07-31,Cable Upright Bar Row,Back,20.0,lbs,15,,,,""
2023-07-31,Cable Upright Bar Row,Back,40.0,lbs,15,,,,""
2023-07-31,Cable Upright Bar Row,Back,50.0,lbs,5,,,,""
2023-07-31,Cable Upright Bar Row,Back,45.0,lbs,13,,,,""
2023-08-03,Push-up,Body,1.0,lbs,50,,,,""
2023-08-03,Pull Up,Back,1.0,lbs,10,,,,""
2023-08-08,Parallel Bar Triceps Dip,Triceps,1.0,lbs,15,,,,""
2023-08-08,Parallel Bar Triceps Dip,Triceps,35.0,lbs,8,,,,""
2023-08-08,Parallel Bar Triceps Dip,Triceps,45.0,lbs,5,,,,""
2023-08-08,Parallel Bar Triceps Dip,Triceps,35.0,lbs,5,,,,""
2023-08-08,Parallel Bar Triceps Dip,Triceps,10.0,lbs,8,,,,""
2023-08-08,Parallel Bar Triceps Dip,Triceps,1.0,lbs,12,,,,""
2023-08-08,Incline Dumbbell Bench Press,Chest,60.0,lbs,15,,,,""
2023-08-08,Incline Dumbbell Bench Press,Chest,100.0,lbs,15,,,,""
2023-08-08,Incline Dumbbell Bench Press,Chest,120.0,lbs,3,,,,""
2023-08-08,Incline Dumbbell Bench Press,Chest,100.0,lbs,1,,,,""
2023-08-08,Incline Dumbbell Bench Press,Chest,60.0,lbs,15,,,,""
2023-08-08,Lat Pulldown,Back,100.0,lbs,15,,,,""
2023-08-08,Lat Pulldown,Back,140.0,lbs,12,,,,""
2023-08-08,Lat Pulldown,Back,140.0,lbs,5,,,,""
2023-08-08,Cable Upright Bar Row,Back,25.0,lbs,15,,,,""
2023-08-08,Cable Upright Bar Row,Back,50.0,lbs,15,,,,""
2023-08-08,Cable Upright Bar Row,Back,90.0,lbs,13,,,,""
2023-08-08,Cable Upright Bar Row,Back,120.0,lbs,3,,,,""
2023-08-08,Cable Upright Bar Row,Back,50.0,lbs,15,,,,""
2023-08-11,Chin Up Grip Machine Pull Down,Biceps,175.0,lbs,8,,,,""
2023-08-11,Cross Body Hammer Curl Dumbbell,Biceps,35.0,lbs,10,,,,""
2023-08-11,Machine Shoulder Press,Shoulders,100.0,lbs,15,,,,""
2023-08-11,Erg,Body,,,,100.0,m,0:00:21,""
2023-08-11,Chin Up Grip Machine Pull Down,Biceps,175.0,lbs,10,,,,""
2023-08-11,Cross Body Hammer Curl Dumbbell,Biceps,40.0,lbs,8,,,,""
2023-08-11,Machine Shoulder Press,Shoulders,145.0,lbs,15,,,,""
2023-08-11,Erg,Body,,,,100.0,m,0:00:21,""
2023-08-11,Chin Up Grip Machine Pull Down,Biceps,190.0,lbs,8,,,,""
2023-08-11,Cross Body Hammer Curl Dumbbell,Biceps,45.0,lbs,3,,,,""
2023-08-11,Chin Up Grip Machine Pull Down,Biceps,115.0,lbs,15,,,,""
2023-08-11,Erg,Body,,,,126.0,m,0:00:30,""
2023-08-11,Cross Body Hammer Curl Dumbbell,Biceps,20.0,lbs,15,,,,""
2023-08-12,Push-up,Body,1.0,lbs,30,,,,""
2023-08-17,Crunch Machine,Abs,80.0,lbs,15,,,,""
2023-08-17,Crunch Machine,Abs,110.0,lbs,15,,,,""
2023-08-17,Crunch Machine,Abs,125.0,lbs,15,,,,""
2023-08-17,Crunch Machine,Abs,140.0,lbs,15,,,,""
2023-08-17,Crunch Machine,Abs,155.0,lbs,3,,,,""
2023-08-17,Crunch Machine,Abs,50.0,lbs,50,,,,""
2023-08-17,Crunch Machine,Abs,65.0,lbs,50,,,,""
2023-08-17,Crunch Machine,Abs,80.0,lbs,40,,,,""
2023-08-17,Bulgarian Split Squat,Legs,45.0,lbs,15,,,,""
2023-08-17,Bulgarian Split Squat,Legs,105.0,lbs,3,,,,""
2023-08-17,Bulgarian Split Squat,Legs,105.0,lbs,3,,,,""
2023-08-17,Glute Machine (Kick Backwards),Legs,130.0,lbs,2,,,,""
2023-08-17,Flat Dumbbell Bench Press,Chest,100.0,lbs,15,,,,""
2023-08-17,Seated Dumbbell Press,Shoulders,80.0,lbs,15,,,,""
2023-08-17,Seated Incline Dumbbell Curl,Biceps,30.0,lbs,15,,,,""
2023-08-17,EZ-Bar Skullcrusher,Triceps,55.0,lbs,15,,,,""
2023-08-18,Decline Barbell Bench Press,Chest,45.0,lbs,15,,,,""
2023-08-18,Decline Barbell Bench Press,Chest,135.0,lbs,15,,,,""
2023-08-18,Decline Barbell Bench Press,Chest,155.0,lbs,13,,,,""
2023-08-18,Decline Barbell Bench Press,Chest,165.0,lbs,8,,,,""
2023-08-18,Decline Barbell Bench Press,Chest,135.0,lbs,15,,,,""
2023-08-18,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,25.0,lbs,15,,,,""
2023-08-18,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,35.0,lbs,15,,,,""
2023-08-18,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,60.0,lbs,4,,,,""
2023-08-18,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,50.0,lbs,15,,,,""
2023-08-18,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,50.0,lbs,12,,,,""
2023-08-18,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,60.0,lbs,8,,,,""
2023-08-18,Single Arm/Hand Hammer Grip Tricep Pushdown,Triceps,30.0,lbs,15,,,,""
2023-08-18,Flat Dumbbell Bench Press,Chest,110.0,lbs,15,,,,""
2023-08-18,Flat Dumbbell Bench Press,Chest,130.0,lbs,8,,,,""
2023-08-18,Rear Delt Machine Fly,Shoulders,50.0,lbs,15,,,,""
2023-08-18,Rear Delt Machine Fly,Shoulders,100.0,lbs,14,,,,""
2023-08-18,Rear Delt Machine Fly,Shoulders,60.0,lbs,15,,,,""
2023-08-18,Rear Delt Machine Fly,Shoulders,70.0,lbs,13,,,,""
2023-08-18,Rear Delt Machine Fly,Shoulders,80.0,lbs,11,,,,""
2023-08-18,Rear Delt Machine Fly,Shoulders,90.0,lbs,1,,,,""
2023-08-20,Yoga,Body,,,,1.0,m,1:00:00,""
2023-08-20,Hammer Neutral Grip Lateral Pull Down,Back,60.0,lbs,15,,,,""
2023-08-20,Hammer Neutral Grip Lateral Pull Down,Back,130.0,lbs,3,,,,""
2023-08-24,Barbell Overhead Press,Shoulders,33.0,lbs,15,,,,""
2023-08-24,Barbell Overhead Press,Shoulders,93.0,lbs,14,,,,""
2023-08-24,Barbell Overhead Press,Shoulders,83.0,lbs,8,,,,""
2023-08-24,Barbell Overhead Press,Shoulders,63.0,lbs,15,,,,""
2023-08-24,Barbell Overhead Press,Shoulders,63.0,lbs,11,,,,""
2023-08-24,EZ-Bar Curl,Biceps,30.0,lbs,15,,,,""
2023-08-24,EZ-Bar Curl,Biceps,40.0,lbs,15,,,,""
2023-08-24,EZ-Bar Curl,Biceps,60.0,lbs,15,,,,""
2023-08-24,Dumbbell Curl,Biceps,45.0,lbs,2,,,,""
2023-08-24,EZ-Bar Curl,Biceps,60.0,lbs,12,,,,""
2023-08-24,Forearm Curl Behind The Back,Biceps,20.0,lbs,15,,,,""
2023-08-24,Forearm Curl Behind The Back,Biceps,25.0,lbs,15,,,,""
2023-08-24,Forearm Curl Behind The Back,Biceps,30.0,lbs,11,,,,""
2023-08-24,Forearm Curl Behind The Back,Biceps,30.0,lbs,12,,,,""
2023-08-24,Forearm Curl Behind The Back,Biceps,30.0,lbs,12,,,,""
2023-08-24,EZ-Bar Curl,Biceps,60.0,lbs,5,,,,""
2023-08-24,Flat Barbell Bench Press,Chest,45.0,lbs,15,,,,""
2023-08-24,Flat Barbell Bench Press,Chest,135.0,lbs,10,,,,""
2023-08-24,Flat Barbell Bench Press,Chest,135.0,lbs,10,,,,""
2023-08-24,Egyptian Cable Lateral Raises,Shoulders,15.0,lbs,15,,,,""
2023-08-24,Egyptian Cable Lateral Raises,Shoulders,20.0,lbs,13,,,,""
2023-08-24,Egyptian Cable Lateral Raises,Shoulders,25.0,lbs,5,,,,""
2023-08-24,Egyptian Cable Lateral Raises,Shoulders,30.0,lbs,3,,,,""
2023-08-24,Cable Upright Bar Row,Back,35.0,lbs,15,,,,""
2023-08-24,Cable Upright Bar Row,Back,80.0,lbs,10,,,,""
2023-08-24,Cable Upright Bar Row,Back,90.0,lbs,8,,,,""
2023-08-24,Cable Upright Bar Row,Back,60.0,lbs,15,,,,""
2023-09-03,Yoga,Body,,,,1.0,m,1:00:00,""
2023-09-04,Bulgarian Split Squat,Legs,45.0,lbs,15,,,,""
2023-09-04,Crunch Machine,Abs,50.0,lbs,30,,,,""
2023-09-04,Crunch Machine,Abs,95.0,lbs,25,,,,""
2023-09-04,Crunch Machine,Abs,155.0,lbs,3,,,,""
2023-09-04,Crunch Machine,Abs,65.0,lbs,30,,,,""
2023-09-04,Crunch Machine,Abs,65.0,lbs,60,,,,""
2023-09-04,Seated Leg Curl Machine,Legs,50.0,lbs,15,,,,""
2023-09-04,Seated Leg Curl Machine,Legs,80.0,lbs,15,,,,""
2023-09-04,Seated Leg Curl Machine,Legs,95.0,lbs,15,,,,""
2023-09-04,Seated Leg Curl Machine,Legs,95.0,lbs,15,,,,""
2023-09-04,Seated Leg Curl Machine,Legs,110.0,lbs,15,,,,""
2023-09-04,Dumbbell Row,Back,30.0,lbs,15,,,,""
2023-09-04,Dumbbell Row,Back,30.0,lbs,15,,,,""
2023-09-04,Dumbbell Row,Back,35.0,lbs,15,,,,""
2023-09-04,Parallel Bar Triceps Dip,Triceps,1.0,lbs,5,,,,""
